"sex","age","statebrn","placebrn","marstat","edyrs","occ","usyrl","usdurl","usdocl","usstatel","usplacel","usmarl","usoccl","uswagel","usbyl","ustrips","reltrip","paistrip","sport","social","chicanos","blacks","asians","anglos","latinos","lodging","english","enghome","engwork","engfrnd","engneig","finhelp","bankacct","card","taxes","consular","rent","food","remit","remit1","remit2","remit3","remit4","remit5","savings","savings1","savings2","savings3","savings4","savings5","schools","unemp","foodst","welfare","afdc","wic","ssi","general","doctor","hospital","hlthpmt1","hlthpmt2","hlthpmt3","hlthpmt4","class"
1,28,14,22,2,10,710,1994,36,1,105,4480,NA,721,8,1,3,1,2,2,2,2,0,1,0,2,4,1,1,3,1,1,4,2,2,2,NA,200,100,200,15,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,38,12,29,2,6,540,1992,78,1,105,7320,NA,540,NA,NA,2,1,2,2,2,2,0,2,1,2,4,1,1,2,2,1,4,2,2,2,NA,500,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,46,14,39,2,17,614,1972,8,8,105,4480,NA,711,NA,NA,1,2,1,2,2,1,0,2,0,2,2,1,2,2,2,2,2,2,2,2,NA,50,60,35,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,28,14,39,3,9,812,1990,102,5,105,7320,NA,812,NA,NA,1,2,2,2,2,2,0,0,1,2,6,1,1,1,1,1,6,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,36,12,68,2,9,546,1988,126,8,105,7320,NA,NA,NA,NA,1,1,2,2,2,2,0,2,2,1,4,1,1,2,2,1,4,2,2,2,NA,100,50,100,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,7,8888,8888,8888,1
1,25,2,0,6,4,548,1995,42,5,105,8120,NA,812,6,1,2,2,2,2,2,0,0,0,0,0,6,0,1,1,1,1,1,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,500,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,55,24,28,2,17,721,1967,156,5,105,8735,NA,410,NA,NA,1,1,1,2,2,2,0,0,0,1,2,0,1,1,1,1,2,2,2,2,NA,80,80,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,38,2,0,6,11,544,1985,162,1,105,7320,NA,544,5,1,1,2,1,2,2,1,1,1,1,1,2,3,2,3,1,1,4,1,1,1,NA,100,100,300,1,10,8888,8888,8888,600,14,1,8888,8888,8888,1,1,2,1,2,1,2,2,1,1,2,8888,8888,8888,1
1,44,2,0,2,9,810,1971,330,5,105,7320,NA,810,1.25,1,1,2,1,2,2,1,1,1,1,1,2,4,1,3,1,1,3,1,1,1,NA,300,200,300,1,8888,8888,8888,8888,300,1,14,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,1,1,2,8888,8888,8888,1
1,38,2,0,2,13,524,1989,114,1,105,7320,NA,524,15,1,2,2,1,2,2,1,1,1,1,1,2,4,1,3,1,1,4,1,1,1,NA,1200,400,600,1,11,8888,8888,8888,800,2,1,12,8888,8888,2,1,2,2,8888,8888,8888,8888,1,1,2,8888,8888,8888,1
1,42,2,0,2,9,526,1976,270,5,105,7320,NA,526,4,1,1,1,2,2,2,0,1,1,1,1,4,1,1,3,1,1,6,2,2,2,NA,60,100,500,1,2,8888,8888,8888,400,1,8888,8888,8888,8888,2,1,2,2,8888,8888,8888,8888,1,1,2,8888,8888,8888,1
1,53,2,0,2,9,813,1969,354,5,105,7320,NA,813,1.75,1,1,1,2,2,2,1,1,1,1,1,4,4,1,3,1,1,4,1,1,1,NA,600,350,0,8888,8888,8888,8888,8888,170,8888,8888,8888,8888,8888,1,1,2,1,2,1,2,2,1,1,3,8888,8888,8888,1
1,46,2,0,2,12,61,1969,354,1,105,7320,NA,540,1.75,1,1,1,2,2,2,0,1,1,1,1,4,4,1,3,1,1,3,1,1,1,NA,700,200,800,2,1,10,8888,8888,200,1,8888,8888,8888,8888,2,1,2,2,8888,8888,8888,8888,1,1,2,8888,8888,8888,1
1,30,2,0,2,9,524,1989,114,5,105,7320,NA,552,8,1,1,1,2,2,2,1,1,1,1,1,4,1,1,1,1,1,6,2,2,2,NA,250,100,650,1,10,8888,8888,8888,400,1,14,8888,8888,8888,2,2,2,1,2,1,2,2,2,2,8888,8888,8888,8888,1
1,72,32,42,2,6,52,1950,24,5,105,7320,NA,410,3.5,1,1,2,1,2,2,3,0,3,3,3,3,1,1,1,1,1,6,2,2,2,NA,0,0,150,1,8888,8888,8888,8888,NA,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,43,26,NA,2,1,710,1996,4,3,105,7320,NA,526,20,1,3,2,2,2,2,0,0,0,1,1,6,0,1,NA,1,1,6,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,67,14,39,2,3,52,1970,300,5,105,7320,NA,542,3.25,1,1,2,2,2,2,1,1,1,1,1,6,0,1,NA,1,1,6,1,2,1,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,54,12,3,2,9,524,1972,3,8,105,7320,NA,524,NA,NA,1,2,1,2,2,3,1,1,3,3,3,1,1,1,1,1,6,2,2,2,NA,0,0,300,1,2,8888,8888,8888,600,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,47,32,NA,2,4,523,1967,12,8,105,6780,NA,410,NA,NA,1,2,1,2,2,0,1,0,1,3,3,1,1,1,1,1,6,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,56,20,546,2,6,710,1964,4,2,105,6920,NA,410,NA,NA,3,2,1,2,2,0,0,0,0,3,3,2,1,1,1,1,6,2,2,2,NA,0,52,121.64,3,2,8888,8888,8888,600,9,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,78,25,2,4,2,51,1960,5,8,105,5945,NA,410,NA,NA,4,2,1,2,2,0,3,2,3,3,3,1,1,1,1,1,2,2,2,2,NA,0,60,30,1,8888,8888,8888,8888,20,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,50,16,108,2,0,812,1975,204,8,105,2840,NA,410,NA,NA,1,1,1,2,2,3,3,3,3,3,4,0,1,1,1,1,6,2,2,2,NA,100,0,0,8888,8888,8888,8888,8888,0,1,2,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,57,16,75,1,5,52,1966,240,8,105,7777,NA,549,NA,NA,1,2,1,2,2,2,2,2,2,3,2,2,1,2,1,1,6,1,2,1,NA,500,0,50,1,8888,8888,8888,8888,50,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,40,24,50,2,9,710,1989,12,8,105,4480,NA,524,NA,NA,2,2,1,2,2,1,0,0,1,3,2,1,1,1,1,1,6,2,2,1,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,2,2,2,2,1,1,4,8888,8888,8888,2
1,50,25,14,2,6,711,1990,60,1,105,7320,NA,549,NA,NA,1,2,2,2,2,0,0,0,2,0,6,2,1,1,1,1,6,2,2,2,NA,0,0,900,1,2,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,57,25,12,2,9,552,1985,24,5,105,4480,NA,524,NA,NA,1,1,2,2,2,1,0,0,1,3,4,3,1,2,2,2,4,2,2,2,NA,0,100,200,1,8888,8888,8888,8888,100,1,2,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,26,2,0,2,9,524,1992,78,1,105,7320,NA,NA,8.2,1,1,2,2,2,2,1,1,0,1,3,6,0,1,1,1,1,6,2,2,2,NA,150,240,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,1
1,52,22,16,2,6,710,1983,48,1,105,7320,NA,820,NA,NA,1,2,2,2,2,1,0,0,3,3,2,2,1,2,1,2,2,2,2,1,NA,200,300,100,1,15,8888,8888,8888,200,2,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,5,8888,8888,8888,2
2,43,6,2,4,9,710,1982,132,5,105,7320,NA,812,NA,NA,1,2,2,2,2,1,0,1,3,3,6,3,1,1,1,1,6,1,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
2,63,11,1,4,9,52,1977,48,8,105,7400,NA,542,NA,NA,1,1,2,2,1,1,1,1,3,3,4,1,1,2,1,1,4,2,2,1,NA,200,300,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,1,2,2,8888,8888,8888,8888,1,1,5,8888,8888,8888,2
1,76,32,28,4,0,52,1944,144,2,105,4480,NA,410,NA,NA,1,2,1,2,2,0,3,0,0,3,3,0,1,1,1,1,2,2,2,1,NA,0,50,100,14,8888,8888,8888,8888,30,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
2,50,14,47,4,2,820,1976,1,1,105,7320,NA,20,8888,8888,3,2,2,2,2,2,2,2,2,2,6,0,1,8888,1,1,6,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,34,16,108,2,3,526,1984,36,8,105,6920,NA,410,NA,NA,1,1,1,2,2,1,0,1,2,1,4,2,1,1,1,1,4,2,2,2,NA,80,70,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,2,2,2,2,1,1,3,8888,8888,8888,2
1,26,2,0,2,12,555,1995,42,1,105,7320,NA,555,NA,NA,1,2,2,2,2,1,1,1,1,1,1,4,2,2,2,2,6,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,31,11,20,1,7,820,1991,90,5,105,7320,NA,820,NA,NA,1,2,2,2,2,0,0,0,0,0,6,1,1,2,2,1,6,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,31,2,0,2,9,555,1996,12,1,105,4940,NA,555,NA,NA,2,1,2,2,2,3,0,0,1,3,4,3,2,3,2,2,6,1,2,1,NA,210,400,0,8888,8888,8888,8888,8888,200,1,2,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,5,8888,8888,8888,2
1,47,14,98,2,8,524,1982,192,8,105,7320,NA,524,NA,NA,1,2,1,2,2,3,3,3,3,3,2,3,2,2,2,1,2,1,1,1,NA,350,400,0,8888,8888,8888,8888,8888,100,8888,8888,8888,8888,8888,1,2,2,1,2,2,2,1,1,1,1,8888,8888,8888,2
1,62,16,59,2,3,524,1968,366,1,105,7120,NA,410,NA,NA,3,2,1,2,2,0,1,0,3,3,2,3,2,2,1,1,2,1,1,1,NA,250,100,80,1,8888,8888,8888,8888,150,3,8888,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,1
1,31,2,1,2,12,712,1993,66,1,105,7320,NA,712,7.75,1,2,1,2,2,2,3,3,0,3,3,4,4,2,3,3,2,4,2,2,2,NA,350,250,250,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,1
2,47,2,2,5,9,820,1987,138,1,105,7320,NA,820,NA,NA,1,1,2,2,2,3,0,0,2,3,4,3,1,2,1,2,4,1,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,50,23,4,2,6,526,1979,234,8,105,7320,NA,419,NA,NA,1,2,1,2,2,3,3,3,3,3,3,4,1,3,4,1,6,2,2,2,NA,370,720,100,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,19,18,16,2,12,830,1996,12,8,105,4480,NA,526,NA,NA,1,1,2,2,2,1,0,0,3,3,4,1,1,1,1,1,4,2,2,2,NA,0,200,1000,1,2,8888,8888,8888,0,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,29,2,0,2,9,520,1994,24,5,105,7320,NA,520,NA,NA,1,2,1,2,2,3,3,3,3,3,2,3,1,3,1,1,2,1,2,1,NA,150,300,400,3,1,8888,8888,8888,150,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,34,2,0,2,16,810,1991,4,1,105,7320,NA,810,NA,NA,2,1,2,2,2,3,3,0,2,3,4,3,1,3,1,1,4,2,2,1,NA,100,300,0,8888,8888,8888,8888,8888,651.25,1,10,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,34,2,0,2,17,713,1984,174,1,105,7320,NA,NA,NA,NA,1,2,2,2,2,1,1,1,3,3,6,4,1,4,1,1,6,1,2,1,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,5,8888,8888,8888,1
1,38,2,0,2,9,524,1991,12,1,105,7320,NA,524,5,1,2,1,2,2,2,2,0,0,2,3,4,3,2,2,2,1,6,2,2,2,NA,200,100,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,5,8888,8888,8888,2
1,45,2,0,2,17,618,1996,12,1,105,4480,NA,618,NA,NA,2,2,2,2,2,3,3,3,3,3,4,4,2,3,2,2,4,2,2,2,NA,625,400,0,8888,8888,8888,8888,8888,800,8888,8888,8888,8888,8888,1,2,1,1,2,2,2,1,1,1,3,8888,8888,8888,2
2,56,25,9,1,12,122,1967,48,5,105,4480,NA,820,NA,NA,1,2,1,2,2,1,0,0,0,1,2,1,1,1,1,1,2,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,83,14,66,4,1,215,1961,2,2,105,4940,NA,410,1,1,3,2,1,2,2,3,0,0,1,0,3,0,1,1,1,1,6,2,2,2,NA,0,20,40,8,8888,8888,8888,8888,0,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,70,14,39,1,8,524,1940,36,8,105,NA,NA,410,NA,NA,1,2,2,2,2,1,0,0,1,2,6,1,2,2,1,1,6,2,2,2,NA,0,0,100,NA,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,52,2,0,2,13,524,1989,114,5,105,7320,NA,524,8,1,1,1,2,2,2,1,1,1,0,0,4,2,1,1,1,1,6,2,2,2,NA,300,150,800,1,2,1,8888,8888,0,1,12,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,30,2,0,2,12,533,1997,18,1,105,7320,NA,526,10.5,1,2,1,2,1,1,1,1,1,1,1,4,2,1,2,1,1,4,1,1,1,NA,150,150,600,1,10,2,8888,8888,300,1,14,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,32,2,0,2,15,519,1980,222,5,105,7320,NA,519,15.5,1,1,2,2,2,2,1,1,1,1,1,4,4,1,4,1,1,4,1,1,1,NA,0,0,0,8888,8888,8888,8888,8888,1000,8888,8888,8888,8888,8888,2,1,2,1,2,1,2,2,1,1,2,8888,8888,8888,1
1,27,2,0,6,8,811,1973,306,5,105,7320,NA,811,5,1,1,1,2,2,2,3,3,3,3,3,4,4,3,3,1,1,4,1,1,1,NA,0,100,0,8888,8888,8888,8888,8888,700,14,3,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,1
1,50,2,0,2,13,812,1975,282,5,105,7320,NA,812,3.85,1,1,1,2,2,2,3,3,3,3,3,4,4,1,3,1,1,4,1,1,1,NA,525,400,0,8888,8888,8888,8888,8888,350,8888,8888,8888,8888,8888,1,1,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,1
1,30,2,0,2,12,616,1993,66,1,105,7320,NA,616,13,1,3,1,2,2,2,1,1,1,1,1,4,4,1,3,1,1,6,1,1,1,NA,550,300,400,1,2,8888,8888,8888,600,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,2,8888,8888,8888,1
1,49,2,0,2,6,524,1972,318,5,105,7320,NA,524,NA,NA,1,1,2,2,2,1,0,0,0,0,4,2,1,1,1,1,4,2,2,2,NA,75,150,550,1,2,8888,8888,8888,500,14,1,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,49,2,0,2,6,552,1974,294,5,105,7320,NA,552,NA,NA,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,6,2,2,2,NA,500,250,650,1,8888,8888,8888,8888,500,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,32,9,401,2,6,543,1986,144,1,105,7320,NA,523,NA,NA,2,1,1,2,2,2,2,2,2,2,4,3,2,2,2,2,4,2,2,2,NA,0,0,1000,15,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,1
1,27,32,34,2,6,526,1998,6,6,105,4480,NA,526,7.5,1,2,1,2,2,2,1,1,0,3,3,4,4,2,3,3,3,4,1,1,1,NA,500,240,100,1,8888,8888,8888,8888,200,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,47,14,73,2,6,710,1969,3,5,105,4480,NA,812,NA,NA,1,1,2,2,2,2,0,2,1,2,4,1,2,2,2,2,4,2,2,2,NA,0,80,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,29,26,NA,2,10,52,1987,120,8,105,NA,NA,549,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,2
1,30,14,39,2,9,524,1990,102,5,105,7320,NA,524,6,1,1,1,2,2,2,2,1,2,2,1,4,2,1,2,2,1,4,2,2,2,NA,150,75,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,53,14,39,2,6,710,1962,438,5,105,4480,NA,NA,NA,NA,1,1,1,2,2,1,1,2,2,2,4,4,2,4,3,3,4,1,2,1,NA,0,150,500,NA,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,2,8888,8888,8888,1
1,33,25,6,3,12,549,1986,60,1,105,7320,NA,812,3,1,3,1,1,2,2,1,2,0,0,1,4,4,2,2,2,2,4,2,2,2,NA,0,50,100,2,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,56,25,6,2,9,61,1961,12,1,105,7320,NA,419,NA,NA,1,1,2,1,2,0,0,0,3,0,4,4,2,4,4,1,4,2,2,2,NA,0,45,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,1,2,2,2,2,2,2,1,1,4,8888,8888,8888,2
1,25,2,0,3,9,526,1993,66,5,144,NA,NA,NA,NA,NA,3,1,2,1,1,3,0,3,0,3,4,2,1,3,1,1,4,2,2,2,NA,75,60,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,37,9,401,2,6,549,1997,18,1,105,7320,NA,549,5,1,2,2,1,2,2,2,0,1,2,2,3,1,1,2,1,2,6,1,2,1,NA,150,120,100,2,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,36,2,0,6,9,711,1992,78,1,105,7320,NA,549,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
1,37,2,0,3,9,547,1978,246,1,105,7320,NA,524,NA,NA,1,1,2,2,2,2,1,2,1,1,4,3,2,3,2,3,4,2,2,1,NA,575,400,0,8888,8888,8888,8888,8888,200,8888,8888,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,1
1,39,25,6,2,17,619,1979,234,8,105,7320,NA,711,NA,NA,1,2,1,2,2,3,1,2,1,3,2,0,2,2,2,1,6,2,2,2,NA,75,30,45,2,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,48,14,39,2,9,523,1983,9,1,105,4480,NA,523,NA,NA,3,1,2,2,2,0,0,1,1,1,4,2,1,1,1,1,4,2,2,2,NA,0,0,300,2,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,1,1,2,8888,8888,8888,2
1,62,16,70,2,3,522,1956,96,2,105,6920,NA,410,NA,NA,1,2,1,2,2,0,0,0,1,3,3,2,1,1,1,1,6,2,2,2,NA,0,NA,NA,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,48,25,7,2,6,523,1987,60,1,105,4480,NA,526,NA,NA,4,1,2,2,2,3,0,0,1,3,2,1,1,1,1,1,2,2,2,2,NA,50,100,300,1,8888,8888,8888,8888,200,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,2
1,27,2,0,2,12,616,1989,114,1,105,7320,NA,520,NA,NA,1,2,2,2,2,3,3,3,3,3,6,3,2,4,1,1,6,1,1,1,NA,0,300,NA,1,8888,8888,8888,8888,300,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,5,8888,8888,8888,1
1,22,2,0,2,15,122,1992,84,1,105,4480,NA,113,5.75,1,2,1,2,2,2,3,1,1,3,3,6,4,1,3,2,1,4,1,1,2,NA,0,200,0,8888,8888,8888,8888,8888,0,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,5,8888,8888,8888,2
2,29,2,0,5,10,545,1997,18,8,105,7320,NA,545,575,1,3,1,2,2,2,3,3,3,3,3,4,3,2,2,2,2,4,2,2,2,NA,0,160,NA,2,8888,8888,8888,8888,200,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,6,8888,8888,8888,2
1,36,16,102,2,16,616,1988,72,8,105,4480,NA,812,NA,NA,1,2,1,2,2,2,0,2,1,1,2,1,2,4,2,1,NA,1,2,2,NA,0,0,400,2,8888,8888,8888,8888,0,2,8888,8888,8888,8888,2,2,2,2,2,2,2,2,2,2,8888,8888,8888,8888,2
1,68,14,33,2,3,721,1952,6,8,105,7320,NA,546,NA,NA,1,1,2,2,2,2,0,1,1,1,4,0,2,1,1,1,4,2,2,2,NA,180,180,50,2,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,2,2,2,2,2,2,8888,8888,8888,8888,2
2,34,2,0,1,9,522,1993,66,1,105,7320,NA,522,5,1,2,1,2,2,2,1,0,2,0,2,4,1,2,2,1,1,4,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,7,8888,8888,8888,1
1,35,2,0,2,9,830,1981,12,5,105,7320,NA,526,NA,NA,1,1,2,1,2,1,1,1,1,0,4,2,2,2,2,2,4,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,82,11,NA,2,3,52,1978,132,5,105,7320,NA,520,4.3,1,2,1,2,2,2,3,0,3,3,1,4,1,2,2,2,2,4,2,2,2,NA,300,100,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,5,8888,8888,8888,2
2,58,25,NA,4,0,20,1981,120,6,105,4480,NA,540,NA,NA,1,1,1,2,2,1,0,0,0,0,4,0,1,1,1,1,4,2,2,2,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,1,2,2,2,2,2,2,2,2,8888,8888,8888,8888,2
1,33,20,NA,3,6,526,1979,6,8,105,6920,NA,410,3,1,1,2,1,2,2,0,0,0,0,3,2,0,1,2,2,2,6,2,2,2,NA,50,25,0,8888,8888,8888,8888,8888,30,2,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,40,9,401,4,9,526,1985,162,1,105,7320,NA,526,NA,NA,2,1,2,1,1,2,2,2,2,2,4,4,3,3,3,3,4,2,2,2,NA,200,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,1,2,2,8888,8888,8888,8888,1,1,2,8888,8888,8888,2
1,30,2,0,2,10,721,1994,24,8,105,7320,NA,719,5.25,1,2,1,2,2,2,4,4,4,0,4,4,3,1,2,1,1,4,2,2,2,NA,300,150,152.85,13,1,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,1,8888,8888,8888,2
2,49,26,NA,6,6,812,1998,1,8,103,6200,NA,711,5.3,1,2,1,2,2,2,0,0,0,0,0,4,0,1,1,1,1,4,2,2,2,NA,120,15,0,8888,8888,8888,8888,8888,800,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,23,21,4,2,9,539,1994,24,8,133,5600,NA,549,4,1,1,1,2,2,2,1,0,1,1,1,4,1,1,1,1,1,6,2,2,2,NA,0,0,600,1,8888,8888,8888,8888,100,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
